# Tiempo	x1	y1	z1	x2	y2	z2	v1	v2	K_total	U_total	E_total
15.86000000	0.00000476	0.12651586	0.00000000	9.99523729	0.36414361	0.00000000	0.00030830	8.00242314	32.01943555	-100.01943551	-67.99999996
15.87000000	0.00000835	0.12651590	0.00000000	9.99165441	0.44409655	0.00000000	0.00040834	8.00412504	32.03309222	-100.03309215	-67.99999993
15.88000000	0.00001293	0.12651598	0.00000000	9.98707137	0.52401770	0.00000000	0.00050841	8.00627715	32.05036617	-100.05036607	-67.99999990
15.89000000	0.00001851	0.12651610	0.00000000	9.98148811	0.60389904	0.00000000	0.00060851	8.00887959	32.07126132	-100.07126117	-67.99999985
15.90000000	0.00002510	0.12651627	0.00000000	9.97490457	0.68373254	0.00000000	0.00070864	8.01193251	32.09578234	-100.09578215	-67.99999980
15.91000000	0.00003268	0.12651649	0.00000000	9.96732068	0.76351016	0.00000000	0.00080881	8.01543607	32.12393478	-100.12393453	-67.99999975
15.92000000	0.00004126	0.12651678	0.00000000	9.95873634	0.84322384	0.00000000	0.00090903	8.01939048	32.15572497	-100.15572465	-67.99999968
15.93000000	0.00005085	0.12651713	0.00000000	9.94915148	0.92286552	0.00000000	0.00100930	8.02379595	32.19116008	-100.19115969	-67.99999961
15.94000000	0.00006143	0.12651757	0.00000000	9.93856599	1.00242710	0.00000000	0.00110964	8.02865275	32.23024812	-100.23024765	-67.99999953
15.95000000	0.00007302	0.12651810	0.00000000	9.92697977	1.08190049	0.00000000	0.00121003	8.03396114	32.27299790	-100.27299735	-67.99999944
15.96000000	0.00008561	0.12651872	0.00000000	9.91439270	1.16127755	0.00000000	0.00131049	8.03972144	32.31941910	-100.31941845	-67.99999935
15.97000000	0.00009920	0.12651945	0.00000000	9.90080467	1.24055014	0.00000000	0.00141104	8.04593397	32.36952223	-100.36952147	-67.99999925
15.98000000	0.00011378	0.12652029	0.00000000	9.88621556	1.31971009	0.00000000	0.00151166	8.05259909	32.42331863	-100.42331777	-67.99999914
15.99000000	0.00012937	0.12652125	0.00000000	9.87062523	1.39874920	0.00000000	0.00161236	8.05971720	32.48082052	-100.48081954	-67.99999902
16.00000000	0.00014597	0.12652234	0.00000000	9.85403354	1.47765924	0.00000000	0.00171317	8.06728870	32.54204095	-100.54203984	-67.99999890
16.01000000	0.00016356	0.12652357	0.00000000	9.83644035	1.55643196	0.00000000	0.00181407	8.07531404	32.60699385	-100.60699262	-67.99999877
16.02000000	0.00018215	0.12652494	0.00000000	9.81784552	1.63505907	0.00000000	0.00191507	8.08379370	32.67569402	-100.67569265	-67.99999863
16.03000000	0.00020175	0.12652647	0.00000000	9.79824888	1.71353225	0.00000000	0.00201618	8.09272817	32.74815714	-100.74815562	-67.99999848
16.04000000	0.00022235	0.12652816	0.00000000	9.77765028	1.79184313	0.00000000	0.00211741	8.10211800	32.82439976	-100.82439809	-67.99999833
16.05000000	0.00024395	0.12653002	0.00000000	9.75604956	1.86998334	0.00000000	0.00221877	8.11196374	32.90443934	-100.90443751	-67.99999817
16.06000000	0.00026655	0.12653206	0.00000000	9.73344655	1.94794442	0.00000000	0.00232025	8.12226600	32.98829423	-100.98829224	-67.99999801
16.07000000	0.00029016	0.12653428	0.00000000	9.70984107	2.02571791	0.00000000	0.00242186	8.13302539	33.07598370	-101.07598153	-67.99999783
16.08000000	0.00031477	0.12653670	0.00000000	9.68523296	2.10329528	0.00000000	0.00252362	8.14424258	33.16752794	-101.16752559	-67.99999765
16.09000000	0.00034038	0.12653933	0.00000000	9.65962204	2.18066798	0.00000000	0.00262551	8.15591827	33.26294806	-101.26294552	-67.99999746
16.10000000	0.00036699	0.12654217	0.00000000	9.63300812	2.25782738	0.00000000	0.00272757	8.16805317	33.36226611	-101.36226338	-67.99999727
16.11000000	0.00039461	0.12654524	0.00000000	9.60539104	2.33476482	0.00000000	0.00282978	8.18064805	33.46550512	-101.46550219	-67.99999707
16.12000000	0.00042323	0.12654853	0.00000000	9.57677061	2.41147159	0.00000000	0.00293215	8.19370371	33.57268903	-101.57268590	-67.99999686
16.13000000	0.00045285	0.12655206	0.00000000	9.54714665	2.48793891	0.00000000	0.00303469	8.20722098	33.68384281	-101.68383946	-67.99999665
16.14000000	0.00048348	0.12655584	0.00000000	9.51651897	2.56415797	0.00000000	0.00313742	8.22120073	33.79899237	-101.79898880	-67.99999643
16.15000000	0.00051511	0.12655988	0.00000000	9.48488741	2.64011987	0.00000000	0.00324032	8.23564385	33.91816465	-101.91816085	-67.99999620
16.16000000	0.00054775	0.12656418	0.00000000	9.45225178	2.71581567	0.00000000	0.00334341	8.25055130	34.04138758	-102.04138354	-67.99999597
16.17000000	0.00058139	0.12656876	0.00000000	9.41861190	2.79123636	0.00000000	0.00344670	8.26592406	34.16869013	-102.16868585	-67.99999573
16.18000000	0.00061603	0.12657363	0.00000000	9.38396761	2.86637288	0.00000000	0.00355019	8.28176314	34.30010230	-102.30009778	-67.99999548
16.19000000	0.00065168	0.12657878	0.00000000	9.34831873	2.94121607	0.00000000	0.00365389	8.29806962	34.43565516	-102.43565038	-67.99999523
16.20000000	0.00068833	0.12658424	0.00000000	9.31166511	3.01575672	0.00000000	0.00375780	8.31484459	34.57538082	-102.57537579	-67.99999497
16.21000000	0.00072599	0.12659001	0.00000000	9.27400658	3.08998555	0.00000000	0.00386193	8.33208920	34.71931251	-102.71930722	-67.99999471
16.22000000	0.00076466	0.12659611	0.00000000	9.23534300	3.16389321	0.00000000	0.00396629	8.34980464	34.86748454	-102.86747898	-67.99999444
16.23000000	0.00080433	0.12660253	0.00000000	9.19567422	3.23747025	0.00000000	0.00407089	8.36799215	35.01993234	-103.01992651	-67.99999417
16.24000000	0.00084500	0.12660929	0.00000000	9.15500011	3.31070716	0.00000000	0.00417572	8.38665298	35.17669248	-103.17668637	-67.99999389
16.25000000	0.00088668	0.12661641	0.00000000	9.11332054	3.38359435	0.00000000	0.00428081	8.40578848	35.33780268	-103.33779629	-67.99999361
16.26000000	0.00092936	0.12662388	0.00000000	9.07063541	3.45612212	0.00000000	0.00438615	8.42540001	35.50330184	-103.50329517	-67.99999332
16.27000000	0.00097306	0.12663172	0.00000000	9.02694460	3.52828071	0.00000000	0.00449175	8.44548899	35.67323005	-103.67322308	-67.99999303
16.28000000	0.00101775	0.12663994	0.00000000	8.98224804	3.60006025	0.00000000	0.00459761	8.46605688	35.84762859	-103.84762133	-67.99999274
16.29000000	0.00106345	0.12664855	0.00000000	8.93654564	3.67145080	0.00000000	0.00470376	8.48710520	36.02654001	-104.02653245	-67.99999244
16.30000000	0.00111016	0.12665756	0.00000000	8.88983735	3.74244230	0.00000000	0.00481018	8.50863551	36.21000806	-104.21000020	-67.99999214
16.31000000	0.00115788	0.12666698	0.00000000	8.84212313	3.81302460	0.00000000	0.00491689	8.53064944	36.39807782	-104.39806966	-67.99999184
16.32000000	0.00120660	0.12667681	0.00000000	8.79340297	3.88318746	0.00000000	0.00502390	8.55314864	36.59079562	-104.59078716	-67.99999153
16.33000000	0.00125632	0.12668708	0.00000000	8.74367685	3.95292053	0.00000000	0.00513122	8.57613485	36.78820914	-104.78820037	-67.99999123
16.34000000	0.00130706	0.12669779	0.00000000	8.69294479	4.02221333	0.00000000	0.00523884	8.59960983	36.99036738	-104.99035830	-67.99999092
16.35000000	0.00135879	0.12670894	0.00000000	8.64120685	4.09105530	0.00000000	0.00534679	8.62357544	37.19732070	-105.19731132	-67.99999062
16.36000000	0.00141154	0.12672056	0.00000000	8.58846309	4.15943576	0.00000000	0.00545505	8.64803354	37.40912088	-105.40911119	-67.99999031
16.37000000	0.00146529	0.12673266	0.00000000	8.53471360	4.22734390	0.00000000	0.00556365	8.67298610	37.62582109	-105.62581110	-67.99999001
16.38000000	0.00152004	0.12674523	0.00000000	8.47995852	4.29476880	0.00000000	0.00567260	8.69843512	37.84747594	-105.84746565	-67.99998970
16.39000000	0.00157580	0.12675830	0.00000000	8.42419799	4.36169943	0.00000000	0.00578189	8.72438266	38.07414153	-106.07413093	-67.99998940
16.40000000	0.00163257	0.12677188	0.00000000	8.36743221	4.42812461	0.00000000	0.00589153	8.75083086	38.30587541	-106.30586452	-67.99998911
16.41000000	0.00169034	0.12678597	0.00000000	8.30966140	4.49403305	0.00000000	0.00600154	8.77778189	38.54273670	-106.54272552	-67.99998882
16.42000000	0.00174911	0.12680059	0.00000000	8.25088582	4.55941330	0.00000000	0.00611192	8.80523801	38.78478604	-106.78477458	-67.99998853
16.43000000	0.00180889	0.12681575	0.00000000	8.19110577	4.62425382	0.00000000	0.00622268	8.83320155	39.03208566	-107.03207392	-67.99998825
16.44000000	0.00186968	0.12683146	0.00000000	8.13032160	4.68854288	0.00000000	0.00633383	8.86167486	39.28469940	-107.28468738	-67.99998798
16.45000000	0.00193147	0.12684773	0.00000000	8.06853369	4.75226864	0.00000000	0.00644538	8.89066041	39.54269272	-107.54268044	-67.99998772
16.46000000	0.00199426	0.12686458	0.00000000	8.00574247	4.81541911	0.00000000	0.00655732	8.92016071	39.80613276	-107.80612023	-67.99998747
16.47000000	0.00205805	0.12688202	0.00000000	7.94194842	4.87798212	0.00000000	0.00666968	8.95017833	40.07508838	-108.07507561	-67.99998723
16.48000000	0.00212285	0.12690005	0.00000000	7.87715210	4.93994539	0.00000000	0.00678246	8.98071592	40.34963015	-108.34961716	-67.99998701
16.49000000	0.00218865	0.12691870	0.00000000	7.81135408	5.00129644	0.00000000	0.00689567	9.01177621	40.62983040	-108.62981720	-67.99998680
16.50000000	0.00225544	0.12693798	0.00000000	7.74455502	5.06202265	0.00000000	0.00700932	9.04336199	40.91576328	-108.91574988	-67.99998660
16.51000000	0.00232324	0.12695789	0.00000000	7.67675563	5.12211124	0.00000000	0.00712341	9.07547610	41.20750475	-109.20749118	-67.99998643
16.52000000	0.00239204	0.12697845	0.00000000	7.60795670	5.18154924	0.00000000	0.00723796	9.10812150	41.50513264	-109.50511892	-67.99998628
16.53000000	0.00246184	0.12699968	0.00000000	7.53815906	5.24032352	0.00000000	0.00735297	9.14130118	41.80872670	-109.80871285	-67.99998615
16.54000000	0.00253264	0.12702158	0.00000000	7.46736365	5.29842075	0.00000000	0.00746845	9.17501822	42.11836860	-110.11835465	-67.99998605
16.55000000	0.00260443	0.12704417	0.00000000	7.39557146	5.35582745	0.00000000	0.00758442	9.20927579	42.43414197	-110.43412794	-67.99998598
16.56000000	0.00267722	0.12706747	0.00000000	7.32278357	5.41252993	0.00000000	0.00770088	9.24407710	42.75613246	-110.75611840	-67.99998593
16.57000000	0.00275100	0.12709149	0.00000000	7.24900114	5.46851430	0.00000000	0.00781783	9.27942547	43.08442777	-111.08441370	-67.99998593
16.58000000	0.00282577	0.12711623	0.00000000	7.17422543	5.52376650	0.00000000	0.00793530	9.31532428	43.41911767	-111.41910363	-67.99998596
16.59000000	0.00290154	0.12714173	0.00000000	7.09845779	5.57827224	0.00000000	0.00805328	9.35177699	43.76029404	-111.76028007	-67.99998603
16.60000000	0.00297830	0.12716798	0.00000000	7.02169966	5.63201705	0.00000000	0.00817179	9.38878713	44.10805093	-112.10803707	-67.99998614
16.61000000	0.00305605	0.12719501	0.00000000	6.94395259	5.68498622	0.00000000	0.00829084	9.42635832	44.46248456	-112.46247087	-67.99998631
16.62000000	0.00313478	0.12722284	0.00000000	6.86521825	5.73716485	0.00000000	0.00841043	9.46449425	44.82369339	-112.82367991	-67.99998653
16.63000000	0.00321450	0.12725146	0.00000000	6.78549840	5.78853781	0.00000000	0.00853058	9.50319869	45.19177814	-113.19176494	-67.99998680
16.64000000	0.00329521	0.12728091	0.00000000	6.70479495	5.83908973	0.00000000	0.00865130	9.54247550	45.56684183	-113.56682897	-67.99998714
16.65000000	0.00337689	0.12731119	0.00000000	6.62310992	5.88880504	0.00000000	0.00877260	9.58232859	45.94898983	-113.94897738	-67.99998755
16.66000000	0.00345955	0.12734233	0.00000000	6.54044547	5.93766790	0.00000000	0.00889448	9.62276197	46.33832986	-114.33831788	-67.99998803
16.67000000	0.00354320	0.12737434	0.00000000	6.45680388	5.98566225	0.00000000	0.00901696	9.66377972	46.73497206	-114.73496064	-67.99998859
16.68000000	0.00362781	0.12740723	0.00000000	6.37218760	6.03277177	0.00000000	0.00914004	9.70538601	47.13902901	-115.13901824	-67.99998923
16.69000000	0.00371340	0.12744102	0.00000000	6.28659923	6.07897990	0.00000000	0.00926375	9.74758506	47.55061579	-115.55060576	-67.99998997
16.70000000	0.00379996	0.12747573	0.00000000	6.20004152	6.12426981	0.00000000	0.00938808	9.79038120	47.96984995	-115.96984076	-67.99999081
16.71000000	0.00388748	0.12751138	0.00000000	6.11251739	6.16862441	0.00000000	0.00951304	9.83377879	48.39685161	-116.39684336	-67.99999175
16.72000000	0.00397597	0.12754797	0.00000000	6.02402995	6.21202635	0.00000000	0.00963866	9.87778230	48.83174346	-116.83173627	-67.99999282
16.73000000	0.00406542	0.12758554	0.00000000	5.93458249	6.25445799	0.00000000	0.00976493	9.92239627	49.27465077	-117.27464478	-67.99999400
16.74000000	0.00415582	0.12762410	0.00000000	5.84417848	6.29590141	0.00000000	0.00989188	9.96762528	49.72570148	-117.72569681	-67.99999533
16.75000000	0.00424718	0.12766366	0.00000000	5.75282161	6.33633842	0.00000000	0.01001950	10.01347402	50.18502613	-118.18502293	-67.99999680
16.76000000	0.00433948	0.12770425	0.00000000	5.66051578	6.37575052	0.00000000	0.01014781	10.05994721	50.65275797	-118.65275640	-67.99999843
16.77000000	0.00443273	0.12774588	0.00000000	5.56726512	6.41411891	0.00000000	0.01027683	10.10704965	51.12903293	-119.12903315	-68.00000022
16.78000000	0.00452693	0.12778858	0.00000000	5.47307398	6.45142450	0.00000000	0.01040656	10.15478620	51.61398965	-119.61399186	-68.00000220
16.79000000	0.00462205	0.12783235	0.00000000	5.37794696	6.48764787	0.00000000	0.01053701	10.20316178	52.10776950	-120.10777388	-68.00000438
16.80000000	0.00471811	0.12787723	0.00000000	5.28188893	6.52276930	0.00000000	0.01066820	10.25218136	52.61051657	-120.61052333	-68.00000676
16.81000000	0.00481509	0.12792323	0.00000000	5.18490502	6.55676875	0.00000000	0.01080013	10.30184995	53.12237767	-121.12238704	-68.00000937
16.82000000	0.00491300	0.12797037	0.00000000	5.08700063	6.58962583	0.00000000	0.01093282	10.35217263	53.64350237	-121.64351460	-68.00001222
16.83000000	0.00501182	0.12801868	0.00000000	4.98818148	6.62131982	0.00000000	0.01106628	10.40315449	54.17404296	-122.17405830	-68.00001534
16.84000000	0.00511155	0.12806817	0.00000000	4.88845358	6.65182968	0.00000000	0.01120051	10.45480068	54.71415441	-122.71417315	-68.00001874
16.85000000	0.00521218	0.12811887	0.00000000	4.78782328	6.68113399	0.00000000	0.01133554	10.50711637	55.26399443	-123.26401686	-68.00002243
16.86000000	0.00531370	0.12817079	0.00000000	4.68629725	6.70921100	0.00000000	0.01147136	10.56010675	55.82372335	-123.82374980	-68.00002646
16.87000000	0.00541612	0.12822396	0.00000000	4.58388254	6.73603860	0.00000000	0.01160800	10.61377702	56.39350415	-124.39353497	-68.00003082
16.88000000	0.00551941	0.12827841	0.00000000	4.48058655	6.76159431	0.00000000	0.01174546	10.66813241	56.97350239	-124.97353796	-68.00003557
16.89000000	0.00562358	0.12833414	0.00000000	4.37641707	6.78585527	0.00000000	0.01188374	10.72317812	57.56388617	-125.56392688	-68.00004071
16.90000000	0.00572862	0.12839120	0.00000000	4.27138232	6.80879825	0.00000000	0.01202288	10.77891935	58.16482602	-126.16487230	-68.00004628
16.91000000	0.00583451	0.12844960	0.00000000	4.16549093	6.83039965	0.00000000	0.01216286	10.83536130	58.77649487	-126.77654718	-68.00005231
16.92000000	0.00594125	0.12850936	0.00000000	4.05875196	6.85063547	0.00000000	0.01230372	10.89250910	59.39906794	-127.39912678	-68.00005884
16.93000000	0.00604883	0.12857052	0.00000000	3.95117498	6.86948131	0.00000000	0.01244544	10.95036786	60.03272262	-128.03278852	-68.00006590
16.94000000	0.00615723	0.12863309	0.00000000	3.84277001	6.88691240	0.00000000	0.01258805	11.00894262	60.67763838	-128.67771191	-68.00007353
16.95000000	0.00626645	0.12869710	0.00000000	3.73354759	6.90290354	0.00000000	0.01273156	11.06823837	61.33399658	-129.33407834	-68.00008177
16.96000000	0.00637648	0.12876257	0.00000000	3.62351880	6.91742914	0.00000000	0.01287596	11.12825998	62.00198035	-130.00207101	-68.00009066
16.97000000	0.00648730	0.12882954	0.00000000	3.51269530	6.93046320	0.00000000	0.01302129	11.18901224	62.68177441	-130.68187466	-68.00010026
16.98000000	0.00659891	0.12889802	0.00000000	3.40108929	6.94197930	0.00000000	0.01316753	11.25049980	63.37356482	-131.37367543	-68.00011061
16.99000000	0.00671129	0.12896805	0.00000000	3.28871363	6.95195062	0.00000000	0.01331470	11.31272718	64.07753881	-132.07766058	-68.00012176
17.00000000	0.00682442	0.12903965	0.00000000	3.17558178	6.96034990	0.00000000	0.01346282	11.37569873	64.79388450	-132.79401828	-68.00013378
17.01000000	0.00693829	0.12911285	0.00000000	3.06170789	6.96714948	0.00000000	0.01361188	11.43941860	65.52279058	-133.52293731	-68.00014673
17.02000000	0.00705289	0.12918768	0.00000000	2.94710682	6.97232126	0.00000000	0.01376189	11.50389075	66.26444607	-134.26460674	-68.00016067
17.03000000	0.00716821	0.12926416	0.00000000	2.83179414	6.97583675	0.00000000	0.01391287	11.56911889	67.01903989	-135.01921556	-68.00017567
17.04000000	0.00728421	0.12934233	0.00000000	2.71578620	6.97766699	0.00000000	0.01406481	11.63510645	67.78676051	-135.78695233	-68.00019182
17.05000000	0.00740090	0.12942222	0.00000000	2.59910015	6.97778266	0.00000000	0.01421773	11.70185657	68.56779554	-136.56800472	-68.00020918
17.06000000	0.00751825	0.12950385	0.00000000	2.48175396	6.97615398	0.00000000	0.01437163	11.76937206	69.36233120	-137.36255906	-68.00022786
17.07000000	0.00763623	0.12958725	0.00000000	2.36376650	6.97275077	0.00000000	0.01452650	11.83765536	70.17055187	-138.17079980	-68.00024793
17.08000000	0.00775484	0.12967246	0.00000000	2.24515752	6.96754243	0.00000000	0.01468237	11.90670849	70.99263944	-138.99290895	-68.00026951
17.09000000	0.00787405	0.12975950	0.00000000	2.12594776	6.96049799	0.00000000	0.01483922	11.97653302	71.82877277	-139.82906546	-68.00029269
17.10000000	0.00799384	0.12984841	0.00000000	2.00615892	6.95158605	0.00000000	0.01499706	12.04713003	72.67912692	-140.67944451	-68.00031759
17.11000000	0.00811419	0.12993923	0.00000000	1.88581377	6.94077484	0.00000000	0.01515589	12.11850006	73.54387246	-141.54421679	-68.00034433
17.12000000	0.00823506	0.13003197	0.00000000	1.76493613	6.92803221	0.00000000	0.01531572	12.19064306	74.42317463	-142.42354767	-68.00037304
17.13000000	0.00835645	0.13012667	0.00000000	1.64355099	6.91332565	0.00000000	0.01547652	12.26355830	75.31719247	-143.31759632	-68.00040385
17.14000000	0.00847832	0.13022338	0.00000000	1.52168449	6.89662229	0.00000000	0.01563832	12.33724437	76.22607780	-144.22651471	-68.00043691
17.15000000	0.00860064	0.13032211	0.00000000	1.39936401	6.87788895	0.00000000	0.01580109	12.41169908	77.14997424	-145.15044661	-68.00047238
17.16000000	0.00872338	0.13042291	0.00000000	1.27661822	6.85709212	0.00000000	0.01596483	12.48691940	78.08901598	-146.08952640	-68.00051042
17.17000000	0.00884652	0.13052580	0.00000000	1.15347712	6.83419801	0.00000000	0.01612954	12.56290138	79.04332665	-147.04387785	-68.00055120
17.18000000	0.00897003	0.13063083	0.00000000	1.02997210	6.80917255	0.00000000	0.01629521	12.63964010	80.01301786	-148.01361278	-68.00059492
17.19000000	0.00909386	0.13073802	0.00000000	0.90613600	6.78198144	0.00000000	0.01646181	12.71712957	80.99818786	-148.99882962	-68.00064176
17.20000000	0.00921800	0.13084741	0.00000000	0.78200317	6.75259020	0.00000000	0.01662935	12.79536262	81.99891989	-149.99961184	-68.00069195
17.21000000	0.00934239	0.13095904	0.00000000	0.65760952	6.72096413	0.00000000	0.01679779	12.87433087	83.01528058	-151.01602628	-68.00074570
17.22000000	0.00946701	0.13107293	0.00000000	0.53299261	6.68706843	0.00000000	0.01696713	12.95402457	84.04731805	-152.04812129	-68.00080324
17.23000000	0.00959181	0.13118913	0.00000000	0.40819168	6.65086821	0.00000000	0.01713734	13.03443254	85.09506005	-153.09592489	-68.00086483
17.24000000	0.00971675	0.13130767	0.00000000	0.28324771	6.61232852	0.00000000	0.01730839	13.11554205	86.15851183	-154.15944256	-68.00093073
17.25000000	0.00984180	0.13142859	0.00000000	0.15820353	6.57141442	0.00000000	0.01748027	13.19733868	87.23765391	-155.23865510	-68.00100120
17.26000000	0.00996690	0.13155191	0.00000000	0.03310385	6.52809107	0.00000000	0.01765293	13.27980623	88.33243970	-156.33351624	-68.00107654
17.27000000	0.01009200	0.13167768	0.00000000	-0.09200468	6.48232371	0.00000000	0.01782634	13.36292661	89.44279299	-157.44395005	-68.00115706
17.28000000	0.01021707	0.13180592	0.00000000	-0.21707335	6.43407781	0.00000000	0.01800047	13.44667965	90.56860520	-158.56984827	-68.00124306
17.29000000	0.01034205	0.13193668	0.00000000	-0.34205141	6.38331911	0.00000000	0.01817527	13.53104300	91.70973257	-159.71106745	-68.00133489
17.30000000	0.01046689	0.13206999	0.00000000	-0.46688590	6.33001369	0.00000000	0.01835070	13.61599200	92.86599304	-160.86742592	-68.00143288
17.31000000	0.01059152	0.13220587	0.00000000	-0.59152167	6.27412807	0.00000000	0.01852670	13.70149947	94.03716314	-162.03870053	-68.00153739
17.32000000	0.01071590	0.13234437	0.00000000	-0.71590127	6.21562933	0.00000000	0.01870322	13.78753563	95.22297455	-163.22462335	-68.00164880
17.33000000	0.01083996	0.13248551	0.00000000	-0.83996488	6.15448517	0.00000000	0.01888020	13.87406786	96.42311056	-164.42487804	-68.00176748
17.34000000	0.01096365	0.13262934	0.00000000	-0.96365029	6.09066403	0.00000000	0.01905757	13.96106062	97.63720238	-165.63909622	-68.00189383
17.35000000	0.01108689	0.13277586	0.00000000	-1.08689278	6.02413526	0.00000000	0.01923527	14.04847518	98.86482528	-166.86685353	-68.00202825
17.36000000	0.01120963	0.13292513	0.00000000	-1.20962511	5.95486916	0.00000000	0.01941321	14.13626954	100.10549453	-168.10766568	-68.00217115
17.37000000	0.01133178	0.13307716	0.00000000	-1.33177746	5.88283720	0.00000000	0.01959130	14.22439818	101.35866129	-169.36098423	-68.00232294
17.38000000	0.01145328	0.13323199	0.00000000	-1.45327734	5.80801211	0.00000000	0.01976947	14.31281191	102.62370835	-170.62619237	-68.00248403
17.39000000	0.01157405	0.13338963	0.00000000	-1.57404963	5.73036809	0.00000000	0.01994761	14.40145772	103.89994571	-171.90260054	-68.00265483
17.40000000	0.01169402	0.13355012	0.00000000	-1.69401645	5.64988091	0.00000000	0.02012561	14.49027854	105.18660620	-173.18944195	-68.00283575
17.41000000	0.01181310	0.13371347	0.00000000	-1.81309719	5.56652813	0.00000000	0.02030337	14.57921312	106.48284098	-174.48586817	-68.00302719
17.42000000	0.01193121	0.13387971	0.00000000	-1.93120849	5.48028929	0.00000000	0.02048076	14.66819582	107.78771506	-175.79094458	-68.00322952
17.43000000	0.01204826	0.13404885	0.00000000	-2.04826421	5.39114609	0.00000000	0.02065766	14.75715646	109.10020288	-177.10364599	-68.00344311
17.44000000	0.01216418	0.13422092	0.00000000	-2.16417542	5.29908257	0.00000000	0.02083394	14.84602018	110.41918395	-178.42285224	-68.00366828
17.45000000	0.01227885	0.13439591	0.00000000	-2.27885047	5.20408540	0.00000000	0.02100943	14.93470726	111.74343870	-179.74734404	-68.00390534
17.46000000	0.01239219	0.13457386	0.00000000	-2.39219495	5.10614401	0.00000000	0.02118401	15.02313305	113.07164444	-181.07579897	-68.00415453
17.47000000	0.01250411	0.13475475	0.00000000	-2.50411178	5.00525091	0.00000000	0.02135749	15.11120780	114.40237176	-182.40678781	-68.00441605
17.48000000	0.01261450	0.13493860	0.00000000	-2.61450125	4.90140186	0.00000000	0.02152971	15.19883660	115.73408115	-183.73877119	-68.00469005
17.49000000	0.01272326	0.13512540	0.00000000	-2.72326112	4.79459617	0.00000000	0.02170049	15.28591931	117.06512020	-185.07009679	-68.00497659
17.50000000	0.01283029	0.13531516	0.00000000	-2.83028670	4.68483692	0.00000000	0.02186964	15.37235055	118.39372132	-186.39899697	-68.00527565
17.51000000	0.01293547	0.13550787	0.00000000	-2.93547098	4.57213125	0.00000000	0.02203696	15.45801969	119.71800008	-187.72358721	-68.00558714
17.52000000	0.01303870	0.13570351	0.00000000	-3.03870476	4.45649056	0.00000000	0.02220224	15.54281086	121.03595439	-189.04186521	-68.00591082
17.53000000	0.01313988	0.13590207	0.00000000	-3.13987686	4.33793086	0.00000000	0.02236526	15.62660309	122.34546455	-190.35171094	-68.00624639
17.54000000	0.01323887	0.13610353	0.00000000	-3.23887428	4.21647295	0.00000000	0.02252580	15.70927041	123.64429428	-191.65088765	-68.00659337
17.55000000	0.01333558	0.13630786	0.00000000	-3.33558242	4.09214272	0.00000000	0.02268363	15.79068203	124.93009290	-192.93704407	-68.00695116
17.56000000	0.01342989	0.13651503	0.00000000	-3.42988535	3.96497141	0.00000000	0.02283849	15.87070259	126.20039876	-194.20771779	-68.00731903
17.57000000	0.01352167	0.13672500	0.00000000	-3.52166611	3.83499580	0.00000000	0.02299015	15.94919248	127.45264399	-195.46034005	-68.00769605
17.58000000	0.01361081	0.13693774	0.00000000	-3.61080696	3.70225851	0.00000000	0.02313835	16.02600819	128.68416077	-196.69224193	-68.00808116
17.59000000	0.01369719	0.13715319	0.00000000	-3.69718978	3.56680815	0.00000000	0.02328281	16.10100272	129.89218909	-197.90066219	-68.00847310
17.60000000	0.01378070	0.13737130	0.00000000	-3.78069639	3.42869956	0.00000000	0.02342329	16.17402615	131.07388621	-199.08275664	-68.00887043
17.61000000	0.01386121	0.13759201	0.00000000	-3.86120899	3.28799397	0.00000000	0.02355950	16.24492615	132.22633774	-200.23560929	-68.00927155
17.62000000	0.01393861	0.13781524	0.00000000	-3.93861057	3.14475914	0.00000000	0.02369117	16.31354865	133.34657051	-201.35624518	-68.00967467
17.63000000	0.01401279	0.13804093	0.00000000	-4.01278535	2.99906949	0.00000000	0.02381802	16.37973858	134.43156712	-202.44164493	-68.01007782
17.64000000	0.01408362	0.13826899	0.00000000	-4.08361925	2.85100616	0.00000000	0.02393979	16.44334063	135.47828222	-203.48876109	-68.01047886
17.65000000	0.01415100	0.13849934	0.00000000	-4.15100044	2.70065707	0.00000000	0.02405618	16.50420010	136.48366043	-204.49453595	-68.01087553
17.66000000	0.01421482	0.13873188	0.00000000	-4.21481977	2.54811695	0.00000000	0.02416694	16.56216382	137.44465570	-205.45592109	-68.01126539
17.67000000	0.01427497	0.13896651	0.00000000	-4.27497137	2.39348723	0.00000000	0.02427180	16.61708110	138.35825219	-206.36989812	-68.01164592
17.68000000	0.01433135	0.13920312	0.00000000	-4.33135316	2.23687601	0.00000000	0.02437048	16.66880475	139.22148620	-207.23350071	-68.01201451
17.69000000	0.01438387	0.13944160	0.00000000	-4.38386738	2.07839790	0.00000000	0.02446275	16.71719211	140.03146910	-208.04383758	-68.01236848
17.70000000	0.01443242	0.13968183	0.00000000	-4.43242114	1.91817385	0.00000000	0.02454836	16.76210607	140.78541093	-208.79811607	-68.01270514
17.71000000	0.01447693	0.13992367	0.00000000	-4.47692699	1.75633085	0.00000000	0.02462707	16.80341620	141.48064431	-209.49366613	-68.01302181
17.72000000	0.01451730	0.14016700	0.00000000	-4.51730335	1.59300169	0.00000000	0.02469867	16.84099975	142.11464841	-210.12796428	-68.01331588
